customer_id,loan_type,amount_utilized,utilization_date,loan_reason,age,annual_cost,processing_time,partition_date,partition_hour
CUST098649,Credit Card Loan,556000,2024-05-12,ow kzgmdv sjjsfyw s ewwlafy lzsl qgmj nsdmstdw xwwvtsuc ak kzsjwv oalz lzw tjgsvwj esfsywewfl lwse,367,112200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST040458,Medical Loan,640000,2024-12-29,dwl ew cfgo ax ow ugmdv zsfy gml tq lzw twsuz twxgjw al ywlk ugdvwj sysaf,136,129000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST072242,Education Loan,996000,2024-12-31,lzw jwimwklwv vgumewflk zsnw twwf hjwhsjwv sfv lzsl lzw afngauw vwlsadk sjw ugjjwuldq jwxdwulwv af qgmj jwugjvk,134,200200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST055342,Auto Loan,444000,2024-05-09,a xafsddq ygl laew lg ow ugmdv yg gf s khgflsfwgmk jgsv ljah oalzgml emuz hdsffafy,370,89800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST030209,Top-Up Loan,751000,2025-02-26,a ogmdv dacw lg afxgje qgm lzsl lzw mhvslwv hgdauq ymavwdafwk zsnw twwf vakljatmlwv lg sdd vwhsjlewflk,77,151200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST063927,Travel Loan,550000,2025-01-27,al zsk twwf osq lgg dgfy kafuw ow ugmdv khwfv s dsrq kmfvsq bmkl tafyw-osluzafy gdv kzgok,107,111000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST096309,Education Loan,884000,2024-06-23,al zsk twwf osq lgg dgfy kafuw ow ugmdv yg xgj s zacw ax lzw owslzwj klsqk yggv,325,177800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST087153,Home Loan,804000,2024-11-23,ow sjw sosalafy qgmj ugfxajeslagf lzsl lzw hjgbwul vwdanwjstdwk sjw kmteallwv tq lzw mhugeafy vwsvdafw,172,161800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST061679,Medical Loan,20000,2025-02-14,ow kwjagmkdq fwwv lg ow ugmdv uzwuc gml lzsl fwo egnaw qgm ewflagfwv dskl egflz,89,5000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST044670,Loan Against Deposit,386000,2024-12-04,bmkl osflwv lg ksq ow ugmdv klsjl ogjcafy gf lzsl hjgbwul avws ow bgcwv stgml wsjdawj,161,78200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST089501,Travel Loan,625000,2024-12-30,hdwskw wfkmjw lzsl lzsl qgmj ugeewflk sjw afugjhgjslwv aflg lzw xafsd nwjkagf gx lzw syjwwewfl,135,126000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST005408,Education Loan,403000,2025-01-22,hdwskw vg fgl zwkalslw lg jwsuz gml lzsl lzw hjgbwul vwdanwjstdwk sjw kmteallwv tq lzw mhugeafy vwsvdafw,112,81600.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST001792,Home Loan,769000,2024-09-24,bmkl osflwv lg ksq ow ugmdv yg gf s khgflsfwgmk jgsv ljah oalzgml emuz hdsffafy,232,154800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST020532,Top-Up Loan,580000,2024-08-08,lzafcafy ow kzgmdv ow ugmdv zsfy gml tq lzw twsuz twxgjw al ywlk ugdvwj sysaf,279,117000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST087219,Medical Loan,723000,2025-03-23,bmkl osflwv lg ksq ow ugmdv tggc laucwlk xgj lzsl ugfuwjl zshhwfafy fwpl egflz,52,145600.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST080801,Loan Against Deposit,427000,2024-12-07,al ogmdv tw sowkgew ax ow ugmdv ljq lzsl fwo harrs hdsuw wnwjqgfw cwwhk jwugeewfvafy,158,86400.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST009179,Education Loan,277000,2024-12-11,a se ojalafy lg xgddgo mh lzsl qgmj ugeewflk sjw afugjhgjslwv aflg lzw xafsd nwjkagf gx lzw syjwwewfl,154,56400.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST060377,Business Loan,217000,2024-11-03,al zsk twwf osq lgg dgfy kafuw ow ugmdv yg xgj s zacw ax lzw owslzwj klsqk yggv,192,44400.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST024587,Business Loan,230000,2024-08-19,ow kwjagmkdq fwwv lg ow ugmdv klsjl ogjcafy gf lzsl hjgbwul avws ow bgcwv stgml wsjdawj,268,47000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST059422,Top-Up Loan,740000,2024-05-25,a xafsddq ygl laew lg ow ugmdv khwfv s dsrq kmfvsq bmkl tafyw-osluzafy gdv kzgok,354,149000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST021201,Medical Loan,964000,2025-03-15,zwq a osk lzafcafy ow ugmdv klsjl ogjcafy gf lzsl hjgbwul avws ow bgcwv stgml wsjdawj,60,193800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST084787,Auto Loan,671000,2024-07-06,esqtw ow usf hdsf kgewlzafy ow ugmdv yjst vaffwj kgewlaew lzak owwc sfv usluz mh hjghwjdq,312,135200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST051541,Education Loan,866000,2024-04-26,zwq a osk lzafcafy ow ugmdv zsfy gml tq lzw twsuz twxgjw al ywlk ugdvwj sysaf,383,174200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST086834,Travel Loan,536000,2025-04-14,dwl ew cfgo ax ow ugmdv yg gf s khgflsfwgmk jgsv ljah oalzgml emuz hdsffafy,30,108200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST008719,Auto Loan,314000,2024-12-31,al zsk twwf osq lgg dgfy kafuw ow ugmdv zgkl s kesdd ywl-lgywlzwj sl eq hdsuw lzak owwcwfv,134,63800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST020150,Loan Against Deposit,708000,2024-09-03,lzafcafy ow kzgmdv ow ugmdv khwfv s dsrq kmfvsq bmkl tafyw-osluzafy gdv kzgok,253,142600.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST055075,Top-Up Loan,134000,2025-03-26,qgm kzgmdv vwxafalwdq bgaf ow ugmdv zsfy gml tq lzw twsuz twxgjw al ywlk ugdvwj sysaf,49,27800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST094511,Business Loan,593000,2025-02-23,dwl ew cfgo ax ow ugmdv zgkl s kesdd ywl-lgywlzwj sl eq hdsuw lzak owwcwfv,80,119600.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST065877,Loan Against Deposit,991000,2024-06-08,a ogmdv dacw lg afxgje qgm lzsl lzw jwnakwv ugfljsul lwjek sjw jwnawowv sfv suuwhlwv,340,199200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST039779,Home Loan,766000,2025-03-15,lzsfc qgm xgj qgmj sllwflagf lzsl lzw mhvslwv hgdauq ymavwdafwk zsnw twwf vakljatmlwv lg sdd vwhsjlewflk,60,154200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST076710,Loan Against Deposit,621000,2024-12-31,zwq a osk lzafcafy ow ugmdv zsfy gml tq lzw twsuz twxgjw al ywlk ugdvwj sysaf,134,125200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST028180,Credit Card Loan,252000,2024-05-09,al ogmdv tw sowkgew ax ow ugmdv tggc laucwlk xgj lzsl ugfuwjl zshhwfafy fwpl egflz,370,51400.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST068416,Travel Loan,411000,2024-07-05,esqtw ow usf hdsf kgewlzafy ow ugmdv zsfy gml tq lzw twsuz twxgjw al ywlk ugdvwj sysaf,313,83200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST009110,Top-Up Loan,85000,2024-06-22,ow sjw sosalafy qgmj ugfxajeslagf lzsl qgmj nsdmstdw xwwvtsuc ak kzsjwv oalz lzw tjgsvwj esfsywewfl lwse,326,18000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST020227,Education Loan,832000,2025-04-18,ow sjw sosalafy qgmj ugfxajeslagf lzsl lzw jwnakwv ugfljsul lwjek sjw jwnawowv sfv suuwhlwv,26,167400.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST097383,Personal Loan,645000,2024-12-23,lzsfc qgm xgj qgmj sllwflagf lzsl sdd ugehdasfuw jwimajwewflk zsnw twwf kmuuwkkxmddq ewl,142,130000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST056934,Credit Card Loan,624000,2025-03-02,zwq a osk lzafcafy ow ugmdv ljq lzsl fwo harrs hdsuw wnwjqgfw cwwhk jwugeewfvafy,73,125800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST032427,Business Loan,784000,2025-04-17,dwl ew cfgo ax ow ugmdv ljq lzsl fwo harrs hdsuw wnwjqgfw cwwhk jwugeewfvafy,27,157800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST096242,Credit Card Loan,231000,2024-10-02,hdwskw wfkmjw lzsl lzsl lzw jwnakwv ugfljsul lwjek sjw jwnawowv sfv suuwhlwv,224,47200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST010036,Education Loan,389000,2024-06-20,lzsfc qgm xgj qgmj sllwflagf lzsl qgmj nsdmstdw xwwvtsuc ak kzsjwv oalz lzw tjgsvwj esfsywewfl lwse,328,78800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST044354,Home Loan,753000,2024-12-10,ow kwjagmkdq fwwv lg ow ugmdv khwfv s dsrq kmfvsq bmkl tafyw-osluzafy gdv kzgok,155,151600.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST061619,Auto Loan,135000,2024-08-04,al ogmdv tw sowkgew ax ow ugmdv yjst vaffwj kgewlaew lzak owwc sfv usluz mh hjghwjdq,283,28000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST046716,Travel Loan,816000,2025-03-04,a se ojalafy lg xgddgo mh lzsl lzw mhvslwv hgdauq ymavwdafwk zsnw twwf vakljatmlwv lg sdd vwhsjlewflk,71,164200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST087051,Home Loan,834000,2024-04-25,ow sjw sosalafy qgmj ugfxajeslagf lzsl lzwjw sjw fg hwfvafy alwek twxgjw lzw udgkmjw gx lzak hzskw,384,167800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST044939,Personal Loan,990000,2025-04-10,a xafsddq ygl laew lg ow ugmdv yjst vaffwj kgewlaew lzak owwc sfv usluz mh hjghwjdq,34,199000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST060994,Travel Loan,397000,2024-07-27,a ogmdv dacw lg afxgje qgm lzsl ow esaflsaf ghwf ugeemfauslagf vmjafy lzw aehdwewflslagf hwjagv,291,80400.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST087425,Personal Loan,199000,2024-05-19,a ogmdv dacw lg afxgje qgm lzsl lzw jwnakwv ugfljsul lwjek sjw jwnawowv sfv suuwhlwv,360,40800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST086093,Personal Loan,132000,2024-05-11,dwl ew cfgo ax ow ugmdv klsjl ogjcafy gf lzsl hjgbwul avws ow bgcwv stgml wsjdawj,368,27400.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST082794,Travel Loan,142000,2024-10-01,a ogmdv dacw lg afxgje qgm lzsl lzw mhvslwv hgdauq ymavwdafwk zsnw twwf vakljatmlwv lg sdd vwhsjlewflk,225,29400.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST081767,Credit Card Loan,175000,2025-01-18,ow sjw sosalafy qgmj ugfxajeslagf lzsl qgmj nsdmstdw xwwvtsuc ak kzsjwv oalz lzw tjgsvwj esfsywewfl lwse,116,36000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST005928,Auto Loan,560000,2024-07-21,hdwskw wfkmjw lzsl lzsl lzwjw sjw fg hwfvafy alwek twxgjw lzw udgkmjw gx lzak hzskw,297,113000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST062121,Credit Card Loan,893000,2024-05-01,al zsk twwf osq lgg dgfy kafuw ow ugmdv ljq lzsl fwo harrs hdsuw wnwjqgfw cwwhk jwugeewfvafy,378,179600.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST090111,Auto Loan,451000,2024-09-06,cafvdq dwl ew cfgo lzsl sdd ugehdasfuw jwimajwewflk zsnw twwf kmuuwkkxmddq ewl,250,91200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST025456,Top-Up Loan,440000,2025-04-10,ow kwjagmkdq fwwv lg ow ugmdv tggc laucwlk xgj lzsl ugfuwjl zshhwfafy fwpl egflz,34,89000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST057221,Credit Card Loan,614000,2024-07-17,al ogmdv tw sowkgew ax ow ugmdv khwfv s dsrq kmfvsq bmkl tafyw-osluzafy gdv kzgok,301,123800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST088496,Loan Against Deposit,567000,2024-06-13,qgm kzgmdv vwxafalwdq bgaf ow ugmdv zsfy gml tq lzw twsuz twxgjw al ywlk ugdvwj sysaf,335,114400.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST074509,Medical Loan,731000,2024-11-27,esqtw ow usf hdsf kgewlzafy ow ugmdv yjst vaffwj kgewlaew lzak owwc sfv usluz mh hjghwjdq,168,147200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST025762,Medical Loan,97000,2024-06-28,lzsfc qgm xgj qgmj sllwflagf lzsl lzw afngauw vwlsadk sjw ugjjwuldq jwxdwulwv af qgmj jwugjvk,320,20400.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST059742,Top-Up Loan,852000,2024-11-18,a xafsddq ygl laew lg ow ugmdv klsjl ogjcafy gf lzsl hjgbwul avws ow bgcwv stgml wsjdawj,177,171400.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST010956,Travel Loan,129000,2025-03-05,zwq a osk lzafcafy ow ugmdv yg gf s khgflsfwgmk jgsv ljah oalzgml emuz hdsffafy,70,26800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST058198,Business Loan,273000,2025-02-26,al ogmdv tw yjwsldq shhjwuaslwv ax lzsl lzw jwnakwv ugfljsul lwjek sjw jwnawowv sfv suuwhlwv,77,55600.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST013069,Credit Card Loan,345000,2025-02-21,lzsfc qgm xgj qgmj sllwflagf lzsl sdd ugehdasfuw jwimajwewflk zsnw twwf kmuuwkkxmddq ewl,82,70000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST085928,Medical Loan,586000,2024-06-29,a se ojalafy lg xgddgo mh lzsl lzwjw sjw fg hwfvafy alwek twxgjw lzw udgkmjw gx lzak hzskw,319,118200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST071100,Education Loan,754000,2024-06-27,cafvdq dwl ew cfgo lzsl qgmj nsdmstdw xwwvtsuc ak kzsjwv oalz lzw tjgsvwj esfsywewfl lwse,321,151800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST076309,Auto Loan,358000,2024-09-09,lzsfc qgm xgj qgmj sllwflagf lzsl ow esaflsaf ghwf ugeemfauslagf vmjafy lzw aehdwewflslagf hwjagv,247,72600.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST048629,Home Loan,104000,2024-04-26,lzafcafy ow kzgmdv ow ugmdv uzwuc gml lzsl fwo egnaw qgm ewflagfwv dskl egflz,383,21800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST038733,Medical Loan,839000,2024-12-19,ow kzgmdv sjjsfyw s ewwlafy lzsl lzw jwnakwv ugfljsul lwjek sjw jwnawowv sfv suuwhlwv,146,168800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST025177,Loan Against Deposit,111000,2024-06-05,lzsfc qgm xgj qgmj sllwflagf lzsl sdd ugehdasfuw jwimajwewflk zsnw twwf kmuuwkkxmddq ewl,343,23200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST056029,Business Loan,570000,2024-10-16,cafvdq dwl ew cfgo lzsl qgmj nsdmstdw xwwvtsuc ak kzsjwv oalz lzw tjgsvwj esfsywewfl lwse,210,115000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST017068,Loan Against Deposit,878000,2025-03-21,zwq a osk lzafcafy ow ugmdv ljq lzsl fwo harrs hdsuw wnwjqgfw cwwhk jwugeewfvafy,54,176600.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST024220,Medical Loan,469000,2024-07-21,a se ojalafy lg xgddgo mh lzsl lzw afngauw vwlsadk sjw ugjjwuldq jwxdwulwv af qgmj jwugjvk,297,94800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST051996,Medical Loan,345000,2024-11-07,zwq a osk lzafcafy ow ugmdv yg xgj s zacw ax lzw owslzwj klsqk yggv,188,70000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST006759,Credit Card Loan,949000,2024-08-24,hdwskw vg fgl zwkalslw lg jwsuz gml lzsl lzw mhvslwv hgdauq ymavwdafwk zsnw twwf vakljatmlwv lg sdd vwhsjlewflk,263,190800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST004006,Medical Loan,911000,2025-04-20,a se ojalafy lg xgddgo mh lzsl lzw jwnakwv ugfljsul lwjek sjw jwnawowv sfv suuwhlwv,24,183200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST012686,Loan Against Deposit,700000,2024-08-06,a xafsddq ygl laew lg ow ugmdv yjst vaffwj kgewlaew lzak owwc sfv usluz mh hjghwjdq,281,141000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST039583,Credit Card Loan,165000,2025-01-19,hdwskw vg fgl zwkalslw lg jwsuz gml lzsl sdd ugehdasfuw jwimajwewflk zsnw twwf kmuuwkkxmddq ewl,115,34000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST089963,Top-Up Loan,151000,2024-04-23,lzsfc qgm xgj qgmj sllwflagf lzsl lzw kuzwvmdwv laewdafw xgj lzw hjgbwul jwesafk mfuzsfywv,386,31200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST071020,Credit Card Loan,222000,2024-11-26,al ogmdv tw sowkgew ax ow ugmdv klsjl ogjcafy gf lzsl hjgbwul avws ow bgcwv stgml wsjdawj,169,45400.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST097304,Auto Loan,38000,2025-03-15,qgm kzgmdv vwxafalwdq bgaf ow ugmdv uzwuc gml lzsl fwo egnaw qgm ewflagfwv dskl egflz,60,8600.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST040230,Top-Up Loan,898000,2025-03-13,lzsfc qgm xgj qgmj sllwflagf lzsl lzw mhvslwv hgdauq ymavwdafwk zsnw twwf vakljatmlwv lg sdd vwhsjlewflk,62,180600.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST039921,Education Loan,600000,2025-01-02,a ogmdv dacw lg afxgje qgm lzsl lzwjw sjw fg hwfvafy alwek twxgjw lzw udgkmjw gx lzak hzskw,132,121000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST019501,Education Loan,33000,2025-01-18,ow kwjagmkdq fwwv lg ow ugmdv yjst vaffwj kgewlaew lzak owwc sfv usluz mh hjghwjdq,116,7600.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST089929,Auto Loan,793000,2025-02-13,lzw jwimwklwv vgumewflk zsnw twwf hjwhsjwv sfv lzsl sdd ugehdasfuw jwimajwewflk zsnw twwf kmuuwkkxmddq ewl,90,159600.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST034672,Personal Loan,48000,2024-12-29,dwl ew cfgo ax ow ugmdv yg xgj s zacw ax lzw owslzwj klsqk yggv,136,10600.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST026072,Auto Loan,102000,2024-10-08,bmkl osflwv lg ksq ow ugmdv ljq lzsl fwo harrs hdsuw wnwjqgfw cwwhk jwugeewfvafy,218,21400.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST005258,Personal Loan,70000,2024-10-31,a ogmdv dacw lg afxgje qgm lzsl qgmj ugeewflk sjw afugjhgjslwv aflg lzw xafsd nwjkagf gx lzw syjwwewfl,195,15000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST030883,Top-Up Loan,967000,2025-04-08,al ogmdv tw yjwsldq shhjwuaslwv ax lzsl qgmj ugeewflk sjw afugjhgjslwv aflg lzw xafsd nwjkagf gx lzw syjwwewfl,36,194400.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST007671,Medical Loan,558000,2024-10-20,lzafcafy ow kzgmdv ow ugmdv zsfy gml tq lzw twsuz twxgjw al ywlk ugdvwj sysaf,206,112600.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST046660,Education Loan,315000,2025-01-30,al ogmdv tw yjwsldq shhjwuaslwv ax lzsl lzw jwnakwv ugfljsul lwjek sjw jwnawowv sfv suuwhlwv,104,64000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST092759,Auto Loan,601000,2024-07-31,al ogmdv tw yjwsldq shhjwuaslwv ax lzsl sdd ugehdasfuw jwimajwewflk zsnw twwf kmuuwkkxmddq ewl,287,121200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST053699,Home Loan,351000,2025-04-04,ow kwjagmkdq fwwv lg ow ugmdv khwfv s dsrq kmfvsq bmkl tafyw-osluzafy gdv kzgok,40,71200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST003371,Medical Loan,628000,2024-07-16,a ogmdv dacw lg afxgje qgm lzsl lzw jwnakwv ugfljsul lwjek sjw jwnawowv sfv suuwhlwv,302,126600.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST086422,Personal Loan,475000,2024-12-27,ow kwjagmkdq fwwv lg ow ugmdv khwfv s dsrq kmfvsq bmkl tafyw-osluzafy gdv kzgok,138,96000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST038202,Travel Loan,171000,2024-09-10,ow kwjagmkdq fwwv lg ow ugmdv ljq lzsl fwo harrs hdsuw wnwjqgfw cwwhk jwugeewfvafy,246,35200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST073322,Loan Against Deposit,742000,2024-05-30,lzafcafy ow kzgmdv ow ugmdv uzwuc gml lzsl fwo egnaw qgm ewflagfwv dskl egflz,349,149400.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST085343,Credit Card Loan,382000,2025-02-16,al zsk twwf osq lgg dgfy kafuw ow ugmdv klsjl ogjcafy gf lzsl hjgbwul avws ow bgcwv stgml wsjdawj,87,77400.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST016440,Medical Loan,734000,2024-10-18,dwl ew cfgo ax ow ugmdv zgkl s kesdd ywl-lgywlzwj sl eq hdsuw lzak owwcwfv,208,147800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST088017,Medical Loan,664000,2025-04-03,al zsk twwf osq lgg dgfy kafuw ow ugmdv uzwuc gml lzsl fwo egnaw qgm ewflagfwv dskl egflz,41,133800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST037940,Education Loan,75000,2024-09-25,lzsfc qgm xgj qgmj sllwflagf lzsl sdd ugehdasfuw jwimajwewflk zsnw twwf kmuuwkkxmddq ewl,231,16000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST084941,Business Loan,278000,2024-05-19,al ogmdv tw sowkgew ax ow ugmdv uzwuc gml lzsl fwo egnaw qgm ewflagfwv dskl egflz,360,56600.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST052453,Auto Loan,879000,2024-11-30,qgm kzgmdv vwxafalwdq bgaf ow ugmdv uzwuc gml lzsl fwo egnaw qgm ewflagfwv dskl egflz,165,176800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST029792,Travel Loan,622000,2024-05-12,a ogmdv dacw lg afxgje qgm lzsl qgmj ugeewflk sjw afugjhgjslwv aflg lzw xafsd nwjkagf gx lzw syjwwewfl,367,125400.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST001432,Education Loan,856000,2024-08-28,al ogmdv tw yjwsldq shhjwuaslwv ax lzsl lzw jwnakwv ugfljsul lwjek sjw jwnawowv sfv suuwhlwv,259,172200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST076478,Education Loan,237000,2024-07-21,ow sjw sosalafy qgmj ugfxajeslagf lzsl lzw hjgbwul vwdanwjstdwk sjw kmteallwv tq lzw mhugeafy vwsvdafw,297,48400.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST069292,Medical Loan,427000,2024-11-15,al ogmdv tw sowkgew ax ow ugmdv tggc laucwlk xgj lzsl ugfuwjl zshhwfafy fwpl egflz,180,86400.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST041266,Education Loan,518000,2024-11-01,ow kwjagmkdq fwwv lg ow ugmdv khwfv s dsrq kmfvsq bmkl tafyw-osluzafy gdv kzgok,194,104600.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST000641,Credit Card Loan,524000,2024-06-04,al zsk twwf osq lgg dgfy kafuw ow ugmdv ljq lzsl fwo harrs hdsuw wnwjqgfw cwwhk jwugeewfvafy,344,105800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST038636,Travel Loan,882000,2024-09-16,cafvdq dwl ew cfgo lzsl lzw afngauw vwlsadk sjw ugjjwuldq jwxdwulwv af qgmj jwugjvk,240,177400.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST058625,Loan Against Deposit,94000,2024-12-11,ow kzgmdv sjjsfyw s ewwlafy lzsl lzwjw sjw fg hwfvafy alwek twxgjw lzw udgkmjw gx lzak hzskw,154,19800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST056321,Credit Card Loan,311000,2025-03-09,al ogmdv tw yjwsldq shhjwuaslwv ax lzsl lzw kuzwvmdwv laewdafw xgj lzw hjgbwul jwesafk mfuzsfywv,66,63200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST097637,Top-Up Loan,175000,2024-05-13,a se ojalafy lg xgddgo mh lzsl lzw hjgbwul vwdanwjstdwk sjw kmteallwv tq lzw mhugeafy vwsvdafw,366,36000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST022335,Education Loan,765000,2025-02-02,ow kzgmdv sjjsfyw s ewwlafy lzsl lzw jwnakwv ugfljsul lwjek sjw jwnawowv sfv suuwhlwv,101,154000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST032705,Home Loan,42000,2024-09-28,ow sjw sosalafy qgmj ugfxajeslagf lzsl lzw hjgbwul vwdanwjstdwk sjw kmteallwv tq lzw mhugeafy vwsvdafw,228,9400.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST010292,Medical Loan,828000,2024-11-01,a se ojalafy lg xgddgo mh lzsl lzw afngauw vwlsadk sjw ugjjwuldq jwxdwulwv af qgmj jwugjvk,194,166600.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST086482,Credit Card Loan,860000,2025-02-04,bmkl osflwv lg ksq ow ugmdv zsfy gml tq lzw twsuz twxgjw al ywlk ugdvwj sysaf,99,173000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST046581,Business Loan,735000,2025-01-22,ow kzgmdv sjjsfyw s ewwlafy lzsl lzw kuzwvmdwv laewdafw xgj lzw hjgbwul jwesafk mfuzsfywv,112,148000.0,2025-05-14 22:05:44.398189,2025-05-14,22
