ticket_id,customer_id,complaint_category,complaint_date,severity,age,processing_time,partition_date,partition_hour
TICKET014286,CUST033512,KYC Verification Delay,2024-11-03,4,192,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014287,CUST031810,Delayed Refund,2024-08-09,9,278,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014288,CUST047242,ATM Withdrawal Failed,2025-05-11,5,3,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014289,CUST068198,ATM Withdrawal Failed,2024-08-13,6,274,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014290,CUST049901,Card Not Working,2024-05-24,7,355,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014291,CUST096553,Delayed Refund,2024-07-20,7,298,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014292,CUST080323,Loan Application Rejected,2024-08-23,5,264,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014293,CUST000233,Card Not Working,2025-02-16,0,87,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014294,CUST076507,Delayed Refund,2025-03-10,2,65,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014295,CUST048412,Incorrect Charges,2024-10-13,2,213,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014296,CUST061295,Loan Application Rejected,2025-05-09,4,5,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014297,CUST007062,KYC Verification Delay,2024-10-20,9,206,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014298,CUST031653,Account Locked,2024-07-08,8,310,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014299,CUST064738,Incorrect Charges,2024-09-28,2,228,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014300,CUST080143,Incorrect Charges,2024-12-08,9,157,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014301,CUST067746,Account Locked,2024-12-23,7,142,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014302,CUST042930,Account Locked,2024-10-15,6,211,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014303,CUST061617,Loan Application Rejected,2024-10-07,5,219,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014304,CUST011753,Poor Customer Service,2024-06-07,7,341,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014305,CUST001549,Loan Application Rejected,2025-01-21,3,113,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014306,CUST009110,Card Not Working,2025-02-27,4,76,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014307,CUST026411,Unauthorized Transaction,2025-03-12,2,63,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014308,CUST098191,Unauthorized Transaction,2024-07-14,4,304,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014309,CUST035741,Incorrect Charges,2024-05-20,7,359,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014310,CUST075475,Card Not Working,2024-09-04,3,252,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014311,CUST014841,Loan Application Rejected,2025-04-21,1,23,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014312,CUST066619,Mobile App Issues,2025-02-27,5,76,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014313,CUST070951,ATM Withdrawal Failed,2024-12-28,0,137,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014314,CUST096298,Mobile App Issues,2024-10-24,9,202,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014315,CUST002475,Account Locked,2025-01-07,3,127,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014316,CUST074633,Poor Customer Service,2024-10-30,4,196,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014317,CUST002120,Loan Application Rejected,2024-08-28,6,259,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014318,CUST052801,ATM Withdrawal Failed,2024-12-27,2,138,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014319,CUST000394,KYC Verification Delay,2025-02-11,6,92,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014320,CUST009614,Card Not Working,2024-07-02,10,316,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014321,CUST053853,Incorrect Charges,2024-06-26,3,322,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014322,CUST005258,Poor Customer Service,2024-09-17,3,239,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014323,CUST029496,Poor Customer Service,2024-12-17,6,148,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014324,CUST048228,Mobile App Issues,2025-01-10,8,124,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014325,CUST080308,Incorrect Charges,2024-09-30,9,226,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014326,CUST098298,Delayed Refund,2024-09-24,1,232,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014327,CUST094139,Poor Customer Service,2025-04-04,8,40,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014328,CUST048614,Incorrect Charges,2025-04-01,6,43,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014329,CUST089287,Unauthorized Transaction,2025-03-06,3,69,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014330,CUST071928,Mobile App Issues,2024-11-13,0,182,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014331,CUST041498,Poor Customer Service,2024-12-09,2,156,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014332,CUST009577,Loan Application Rejected,2024-10-29,7,197,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014333,CUST047785,Card Not Working,2025-01-30,7,104,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014334,CUST061214,KYC Verification Delay,2024-05-30,3,349,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014335,CUST011433,Mobile App Issues,2024-10-18,2,208,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014336,CUST008509,Poor Customer Service,2024-07-30,8,288,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014337,CUST096007,Unauthorized Transaction,2024-12-09,7,156,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014338,CUST062931,Unauthorized Transaction,2024-09-14,1,242,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014339,CUST006112,KYC Verification Delay,2024-10-24,5,202,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014340,CUST033833,Unauthorized Transaction,2024-06-24,7,324,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014341,CUST007585,KYC Verification Delay,2024-12-08,3,157,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014342,CUST085409,ATM Withdrawal Failed,2025-03-11,1,64,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014343,CUST009085,Mobile App Issues,2025-03-21,1,54,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014344,CUST083207,Poor Customer Service,2024-05-16,2,363,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014345,CUST064623,ATM Withdrawal Failed,2024-11-15,3,180,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014346,CUST052028,Poor Customer Service,2025-03-05,7,70,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014347,CUST030248,Poor Customer Service,2025-02-09,9,94,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014348,CUST031635,Incorrect Charges,2025-01-14,0,120,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014349,CUST099454,Incorrect Charges,2024-08-21,2,266,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014350,CUST078108,KYC Verification Delay,2024-06-25,0,323,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014351,CUST081113,Mobile App Issues,2024-08-28,2,259,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014352,CUST087047,Delayed Refund,2025-04-03,7,41,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014353,CUST042633,Delayed Refund,2024-07-16,1,302,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014354,CUST078066,Account Locked,2025-04-25,3,19,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014355,CUST054321,Unauthorized Transaction,2025-03-04,3,71,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014356,CUST045155,Delayed Refund,2025-04-10,9,34,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014357,CUST091539,Card Not Working,2024-05-19,8,360,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014358,CUST053048,Account Locked,2024-06-24,1,324,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014359,CUST010752,Loan Application Rejected,2024-05-22,0,357,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014360,CUST073746,Mobile App Issues,2024-09-27,7,229,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014361,CUST038775,ATM Withdrawal Failed,2024-08-28,4,259,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014362,CUST036501,Account Locked,2024-06-17,0,331,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014363,CUST011744,Card Not Working,2024-07-10,0,308,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014364,CUST044873,Loan Application Rejected,2025-02-12,10,91,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014365,CUST011036,Loan Application Rejected,2024-08-22,1,265,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014366,CUST070701,Unauthorized Transaction,2024-10-28,7,198,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014367,CUST079620,Card Not Working,2024-06-27,0,321,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014368,CUST026057,Card Not Working,2024-05-13,8,366,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014369,CUST096256,KYC Verification Delay,2024-10-02,8,224,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014370,CUST082637,Unauthorized Transaction,2024-06-16,2,332,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014371,CUST058686,ATM Withdrawal Failed,2024-10-19,1,207,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014372,CUST025184,Loan Application Rejected,2024-12-22,0,143,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014373,CUST094149,Card Not Working,2025-04-20,0,24,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014374,CUST056320,KYC Verification Delay,2025-02-16,5,87,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014375,CUST049370,Loan Application Rejected,2025-04-23,6,21,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014376,CUST004480,ATM Withdrawal Failed,2024-08-11,4,276,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014377,CUST046620,Incorrect Charges,2024-06-21,6,327,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014378,CUST083866,KYC Verification Delay,2024-07-21,5,297,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014379,CUST075450,Loan Application Rejected,2024-05-21,6,358,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014380,CUST009597,Poor Customer Service,2024-09-19,1,237,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014381,CUST057512,Card Not Working,2025-01-10,7,124,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014382,CUST048505,ATM Withdrawal Failed,2025-05-06,9,8,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014383,CUST059275,Account Locked,2025-03-29,8,46,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014384,CUST011418,Poor Customer Service,2025-01-16,5,118,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014385,CUST044278,KYC Verification Delay,2025-01-22,8,112,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014386,CUST092663,Mobile App Issues,2024-08-21,3,266,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014387,CUST021193,Unauthorized Transaction,2025-03-31,3,44,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014388,CUST083795,Incorrect Charges,2024-07-13,7,305,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014389,CUST056589,Account Locked,2024-10-04,4,222,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014390,CUST033564,Delayed Refund,2025-04-06,3,38,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014391,CUST067098,Unauthorized Transaction,2025-04-09,9,35,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014392,CUST068592,Mobile App Issues,2024-09-11,5,245,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014393,CUST073883,Delayed Refund,2025-01-04,6,130,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014394,CUST061767,ATM Withdrawal Failed,2024-10-15,9,211,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014395,CUST016567,Account Locked,2024-10-13,7,213,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014396,CUST066166,KYC Verification Delay,2025-03-15,2,60,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014397,CUST093266,Loan Application Rejected,2024-09-09,8,247,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014398,CUST046062,Poor Customer Service,2024-08-23,2,264,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014399,CUST011015,Incorrect Charges,2024-07-20,10,298,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014400,CUST079798,Account Locked,2025-01-04,0,130,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014401,CUST021591,Delayed Refund,2025-01-02,1,132,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014402,CUST058398,KYC Verification Delay,2024-11-15,9,180,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014403,CUST077132,Incorrect Charges,2024-12-11,5,154,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014404,CUST030494,Unauthorized Transaction,2025-02-24,8,79,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014405,CUST084584,Card Not Working,2024-11-07,3,188,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014406,CUST088858,Unauthorized Transaction,2024-07-30,3,288,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014407,CUST008442,Unauthorized Transaction,2024-07-10,0,308,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014408,CUST026126,Card Not Working,2024-10-19,6,207,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014409,CUST051735,Delayed Refund,2024-09-23,9,233,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014410,CUST079791,Delayed Refund,2025-03-05,0,70,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014411,CUST047977,ATM Withdrawal Failed,2025-03-30,4,45,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014412,CUST089902,Incorrect Charges,2025-02-06,4,97,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014413,CUST093433,Poor Customer Service,2024-09-04,4,252,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014414,CUST002093,Card Not Working,2025-04-06,4,38,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014415,CUST082105,Delayed Refund,2024-12-14,4,151,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014416,CUST031922,KYC Verification Delay,2024-07-11,5,307,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014417,CUST081968,KYC Verification Delay,2024-06-30,7,318,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014418,CUST053702,Poor Customer Service,2024-09-19,2,237,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014419,CUST035055,Delayed Refund,2024-10-22,2,204,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014420,CUST087331,Poor Customer Service,2025-01-26,1,108,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014421,CUST072566,Account Locked,2024-09-25,9,231,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014422,CUST087266,Incorrect Charges,2024-12-02,3,163,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014423,CUST026827,Loan Application Rejected,2024-10-19,4,207,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014424,CUST057097,Card Not Working,2024-06-25,1,323,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014425,CUST007383,Poor Customer Service,2024-10-03,5,223,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014426,CUST094461,Incorrect Charges,2025-04-21,10,23,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014427,CUST044692,Poor Customer Service,2024-10-14,10,212,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014428,CUST098372,Loan Application Rejected,2024-05-27,3,352,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014429,CUST072698,Delayed Refund,2024-09-24,6,232,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014430,CUST056791,Loan Application Rejected,2024-07-05,10,313,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014431,CUST085944,Unauthorized Transaction,2024-12-21,6,144,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014432,CUST012150,Poor Customer Service,2025-01-27,8,107,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014433,CUST045140,Poor Customer Service,2024-06-20,4,328,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014434,CUST083835,Poor Customer Service,2024-06-10,9,338,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014435,CUST046246,Incorrect Charges,2024-07-11,5,307,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014436,CUST064740,Unauthorized Transaction,2025-02-23,2,80,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014437,CUST023239,Delayed Refund,2025-03-11,4,64,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014438,CUST040146,Mobile App Issues,2025-02-11,2,92,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014439,CUST020014,ATM Withdrawal Failed,2024-09-18,8,238,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014440,CUST074503,ATM Withdrawal Failed,2024-09-01,0,255,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014441,CUST053842,Loan Application Rejected,2024-09-05,7,251,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014442,CUST063498,Mobile App Issues,2024-07-17,9,301,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014443,CUST082848,Unauthorized Transaction,2025-03-10,6,65,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014444,CUST062388,KYC Verification Delay,2025-01-14,1,120,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014445,CUST098248,Incorrect Charges,2024-05-21,1,358,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014446,CUST019463,Delayed Refund,2025-01-14,7,120,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014447,CUST000193,Unauthorized Transaction,2025-03-30,0,45,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014448,CUST042639,ATM Withdrawal Failed,2024-12-14,9,151,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014449,CUST044277,Delayed Refund,2024-12-01,3,164,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014450,CUST072946,Card Not Working,2025-04-04,5,40,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014451,CUST063346,Card Not Working,2024-07-23,0,295,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014452,CUST092442,Incorrect Charges,2024-06-17,4,331,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014453,CUST028846,Mobile App Issues,2025-02-24,3,79,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014454,CUST002294,Mobile App Issues,2024-10-04,1,222,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014455,CUST001811,Loan Application Rejected,2024-09-15,2,241,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014456,CUST020734,Delayed Refund,2025-02-13,8,90,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014457,CUST067525,Card Not Working,2024-12-21,3,144,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014458,CUST062092,Account Locked,2025-01-06,5,128,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014459,CUST049503,Poor Customer Service,2025-02-22,10,81,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014460,CUST014480,Loan Application Rejected,2024-11-03,0,192,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014461,CUST084737,Incorrect Charges,2024-08-15,8,272,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014462,CUST083808,ATM Withdrawal Failed,2025-03-06,10,69,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014463,CUST061356,Mobile App Issues,2025-03-26,1,49,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014464,CUST025483,Mobile App Issues,2025-04-06,0,38,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014465,CUST007881,Incorrect Charges,2025-05-08,10,6,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014466,CUST045569,KYC Verification Delay,2024-10-16,3,210,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014467,CUST029348,Unauthorized Transaction,2024-08-25,8,262,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014468,CUST031634,Card Not Working,2024-12-09,3,156,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014469,CUST013916,Mobile App Issues,2025-02-19,5,84,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014470,CUST027612,Mobile App Issues,2024-06-19,2,329,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014471,CUST048037,Poor Customer Service,2025-02-25,1,78,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014472,CUST085112,KYC Verification Delay,2025-03-03,1,72,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014473,CUST095059,Unauthorized Transaction,2025-01-09,5,125,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014474,CUST058355,Poor Customer Service,2024-12-12,10,153,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014475,CUST018921,Unauthorized Transaction,2024-08-13,7,274,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014476,CUST029588,Delayed Refund,2024-08-24,7,263,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014477,CUST088365,ATM Withdrawal Failed,2024-05-18,7,361,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014478,CUST017866,ATM Withdrawal Failed,2025-02-04,0,99,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014479,CUST060078,ATM Withdrawal Failed,2024-09-28,10,228,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014480,CUST078382,Account Locked,2024-06-28,0,320,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014481,CUST004355,Account Locked,2024-11-08,2,187,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014482,CUST060081,ATM Withdrawal Failed,2024-07-15,8,303,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014483,CUST063240,Mobile App Issues,2024-07-13,7,305,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014484,CUST086453,Loan Application Rejected,2025-04-13,1,31,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014485,CUST098177,Delayed Refund,2025-03-08,3,67,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014486,CUST037684,KYC Verification Delay,2024-08-23,8,264,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014487,CUST086319,Incorrect Charges,2024-10-31,3,195,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014488,CUST039855,KYC Verification Delay,2025-01-26,7,108,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014489,CUST071553,Account Locked,2024-07-09,3,309,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014490,CUST008623,Account Locked,2024-09-05,7,251,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014491,CUST076779,Loan Application Rejected,2025-03-07,10,68,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014492,CUST094290,Delayed Refund,2025-03-04,10,71,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014493,CUST062933,Unauthorized Transaction,2024-12-07,1,158,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014494,CUST017385,Card Not Working,2024-06-19,5,329,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014495,CUST015098,Mobile App Issues,2025-02-16,4,87,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014496,CUST019236,Mobile App Issues,2025-02-11,2,92,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014497,CUST050138,ATM Withdrawal Failed,2024-08-25,0,262,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014498,CUST089573,Mobile App Issues,2024-07-31,3,287,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014499,CUST063554,Delayed Refund,2024-07-01,1,317,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014500,CUST070759,Mobile App Issues,2025-04-01,9,43,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014501,CUST058199,Card Not Working,2024-11-11,7,184,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014502,CUST083998,Unauthorized Transaction,2024-07-19,6,299,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014503,CUST005418,Unauthorized Transaction,2024-09-22,4,234,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014504,CUST027837,Incorrect Charges,2024-07-11,10,307,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014505,CUST095831,Poor Customer Service,2025-01-28,2,106,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014506,CUST064178,Mobile App Issues,2025-01-30,2,104,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014507,CUST080013,Delayed Refund,2025-02-01,2,102,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014508,CUST077454,Loan Application Rejected,2025-04-08,2,36,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014509,CUST032796,Loan Application Rejected,2024-12-09,10,156,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014510,CUST061100,ATM Withdrawal Failed,2025-04-03,8,41,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014511,CUST041815,Incorrect Charges,2024-08-04,9,283,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014512,CUST078371,Unauthorized Transaction,2025-01-18,2,116,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014513,CUST047262,Loan Application Rejected,2024-11-01,3,194,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014514,CUST099087,Poor Customer Service,2024-10-16,6,210,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014515,CUST065860,Poor Customer Service,2025-01-23,3,111,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014516,CUST092742,Card Not Working,2024-08-15,3,272,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014517,CUST066000,Delayed Refund,2025-05-06,0,8,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014518,CUST031529,Card Not Working,2024-07-28,0,290,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014519,CUST011638,Incorrect Charges,2024-09-25,6,231,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014520,CUST076769,KYC Verification Delay,2025-02-03,4,100,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014521,CUST097130,KYC Verification Delay,2024-12-19,2,146,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014522,CUST080901,KYC Verification Delay,2024-06-06,2,342,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014523,CUST062481,ATM Withdrawal Failed,2024-05-19,1,360,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET014524,CUST019471,Unauthorized Transaction,2025-04-13,5,31,2025-05-14 17:43:56.112010,2025-05-14,17
